Name,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Averaging start,Averaging end,Samples,PDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,CS name
348,,,,,-114.38323100,43.33835664,1465.573,,,,,1.886,m,FIX,2022-06-03 14:19:03.4 UTC-06:00,2022-06-03 14:19:03.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,40.882,Global CS
349,,,,,-114.38322694,43.33835113,1465.608,,,,,1.886,m,FIX,2022-06-03 14:19:38.4 UTC-06:00,2022-06-03 14:19:38.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,41.575,Global CS
350,,,,,-114.38307425,43.33856369,1465.541,,,,,1.886,m,FIX,2022-06-03 14:27:51.6 UTC-06:00,2022-06-03 14:27:51.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,35.977,Global CS
351,,,,,-114.38307265,43.33855659,1465.549,,,,,1.886,m,FIX,2022-06-03 14:28:00.4 UTC-06:00,2022-06-03 14:28:00.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,36.371,Global CS
352,,,,,-114.38308127,43.33855583,1465.603,,,,,1.886,m,FIX,2022-06-03 14:28:09.0 UTC-06:00,2022-06-03 14:28:09.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,35.745,Global CS
353,,,,,-114.38308113,43.33856389,1465.567,,,,,1.886,m,FIX,2022-06-03 14:28:17.6 UTC-06:00,2022-06-03 14:28:17.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,35.444,Global CS
354,,,,,-114.38289276,43.33845429,1464.775,,,,,1.886,m,FIX,2022-06-03 14:28:56.0 UTC-06:00,2022-06-03 14:28:56.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,54.307,Global CS
355,,,,,-114.38288955,43.33845308,1464.767,,,,,1.886,m,FIX,2022-06-03 14:29:04.2 UTC-06:00,2022-06-03 14:29:04.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,54.604,Global CS
356,,,,,-114.38288754,43.33845553,1464.712,,,,,1.886,m,FIX,2022-06-03 14:29:10.4 UTC-06:00,2022-06-03 14:29:10.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,54.629,Global CS
357,,,,,-114.38289101,43.33845649,1464.775,,,,,1.886,m,FIX,2022-06-03 14:29:17.4 UTC-06:00,2022-06-03 14:29:17.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,54.325,Global CS
358,,,,,-114.38284790,43.33840179,1464.873,,,,,1.886,m,FIX,2022-06-03 14:29:47.0 UTC-06:00,2022-06-03 14:29:47.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,60.264,Global CS
359,,,,,-114.38284794,43.33840183,1464.866,,,,,1.886,m,FIX,2022-06-03 14:29:49.0 UTC-06:00,2022-06-03 14:29:49.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,60.26,Global CS
360,,,,,-114.38285529,43.33841115,1464.957,,,,,1.886,m,FIX,2022-06-03 14:29:57.4 UTC-06:00,2022-06-03 14:29:57.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,59.228,Global CS
361,,,,,-114.38284605,43.33841553,1464.635,,,,,1.886,m,FIX,2022-06-03 14:30:05.4 UTC-06:00,2022-06-03 14:30:05.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,59.651,Global CS
362,,,,,-114.38283812,43.33840977,1464.835,,,,,1.886,m,FIX,2022-06-03 14:30:14.2 UTC-06:00,2022-06-03 14:30:14.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,60.525,Global CS
363,,,,,-114.38282982,43.33829118,1464.872,,,,,1.886,m,FIX,2022-06-03 14:31:00.4 UTC-06:00,2022-06-03 14:31:00.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,68.366,Global CS
366,,,,,-114.38282270,43.33829165,1464.863,,,,,1.886,m,FIX,2022-06-03 14:31:33.6 UTC-06:00,2022-06-03 14:31:33.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,68.791,Global CS
367,,,,,-114.38271983,43.33833400,1464.642,,,,,1.886,m,FIX,2022-06-03 14:32:26.8 UTC-06:00,2022-06-03 14:32:26.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,73.036,Global CS
368,,,,,-114.38271981,43.33833389,1464.646,,,,,1.886,m,FIX,2022-06-03 14:32:29.4 UTC-06:00,2022-06-03 14:32:29.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,73.046,Global CS
369,,,,,-114.38272142,43.33833886,1464.648,,,,,1.886,m,FIX,2022-06-03 14:32:37.6 UTC-06:00,2022-06-03 14:32:37.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,72.65,Global CS
370,,,,,-114.38271408,43.33833906,1464.640,,,,,1.886,m,FIX,2022-06-03 14:32:44.4 UTC-06:00,2022-06-03 14:32:44.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,73.152,Global CS
371,,,,,-114.38271345,43.33833580,1464.646,,,,,1.886,m,FIX,2022-06-03 14:32:52.2 UTC-06:00,2022-06-03 14:32:52.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,73.378,Global CS
372,,,,,-114.38252130,43.33827174,1464.045,,,,,1.886,m,FIX,2022-06-03 14:33:40.0 UTC-06:00,2022-06-03 14:33:40.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,90.449,Global CS
373,,,,,-114.38251220,43.33826599,1463.997,,,,,1.886,m,FIX,2022-06-03 14:33:51.4 UTC-06:00,2022-06-03 14:33:51.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,91.404,Global CS
375,,,,,-114.38249796,43.33827679,1463.946,,,,,1.886,m,FIX,2022-06-03 14:34:11.4 UTC-06:00,2022-06-03 14:34:11.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,91.831,Global CS
376,,,,,-114.38256530,43.33806469,1463.683,,,,,1.886,m,FIX,2022-06-03 14:35:17.4 UTC-06:00,2022-06-03 14:35:17.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,101.013,Global CS
377,,,,,-114.38256301,43.33806645,1463.703,,,,,1.886,m,FIX,2022-06-03 14:35:25.0 UTC-06:00,2022-06-03 14:35:25.0 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,101.02,Global CS
378,,,,,-114.38256146,43.33806512,1463.669,,,,,1.886,m,FIX,2022-06-03 14:35:32.4 UTC-06:00,2022-06-03 14:35:32.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,101.215,Global CS
379,,,,,-114.38256393,43.33806365,1463.677,,,,,1.886,m,FIX,2022-06-03 14:35:39.2 UTC-06:00,2022-06-03 14:35:39.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,101.175,Global CS
380,,,,,-114.38257651,43.33806331,1463.701,,,,,1.886,m,FIX,2022-06-03 14:36:00.8 UTC-06:00,2022-06-03 14:36:00.8 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,100.44,Global CS
381,,,,,-114.38258154,43.33806334,1463.717,,,,,1.886,m,FIX,2022-06-03 14:36:09.6 UTC-06:00,2022-06-03 14:36:09.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,100.134,Global CS
382,,,,,-114.38258112,43.33805901,1463.706,,,,,1.886,m,FIX,2022-06-03 14:36:15.2 UTC-06:00,2022-06-03 14:36:15.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,100.485,Global CS
383,,,,,-114.38257625,43.33805872,1463.701,,,,,1.886,m,FIX,2022-06-03 14:36:23.2 UTC-06:00,2022-06-03 14:36:23.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,100.8,Global CS
384,,,,,-114.38248111,43.33794575,1463.871,,,,,1.886,m,FIX,2022-06-03 14:37:30.0 UTC-06:00,2022-06-03 14:37:30.0 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,115.036,Global CS
385,,,,,-114.38248226,43.33795093,1463.865,,,,,1.886,m,FIX,2022-06-03 14:37:40.2 UTC-06:00,2022-06-03 14:37:40.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,114.566,Global CS
386,,,,,-114.38247656,43.33794664,1463.866,,,,,1.886,m,FIX,2022-06-03 14:37:48.4 UTC-06:00,2022-06-03 14:37:48.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,115.228,Global CS
387,,,,,-114.38247725,43.33795110,1463.853,,,,,1.886,m,FIX,2022-06-03 14:37:59.4 UTC-06:00,2022-06-03 14:37:59.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,114.843,Global CS
388,,,,,-114.38247736,43.33795112,1463.857,,,,,1.886,m,FIX,2022-06-03 14:38:11.0 UTC-06:00,2022-06-03 14:38:11.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,114.833,Global CS
389,,,,,-114.38235220,43.33787527,1463.540,,,,,1.886,m,FIX,2022-06-03 14:39:04.6 UTC-06:00,2022-06-03 14:39:04.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,127.999,Global CS
390,,,,,-114.38235567,43.33787934,1463.530,,,,,1.886,m,FIX,2022-06-03 14:39:11.2 UTC-06:00,2022-06-03 14:39:11.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,127.478,Global CS
391,,,,,-114.38234647,43.33787815,1463.479,,,,,1.886,m,FIX,2022-06-03 14:39:19.6 UTC-06:00,2022-06-03 14:39:19.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,128.112,Global CS
392,,,,,-114.38235004,43.33788178,1463.496,,,,,1.886,m,FIX,2022-06-03 14:39:28.6 UTC-06:00,2022-06-03 14:39:28.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,127.627,Global CS
393,,,,,-114.38232487,43.33782499,1463.463,,,,,1.886,m,FIX,2022-06-03 14:39:55.4 UTC-06:00,2022-06-03 14:39:55.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,133.485,Global CS
394,,,,,-114.38232417,43.33781563,1463.477,,,,,1.886,m,FIX,2022-06-03 14:40:15.6 UTC-06:00,2022-06-03 14:40:15.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,134.252,Global CS
395,,,,,-114.38231562,43.33781614,1463.412,,,,,1.886,m,FIX,2022-06-03 14:40:26.2 UTC-06:00,2022-06-03 14:40:26.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,134.708,Global CS
396,,,,,-114.38231473,43.33782410,1463.339,,,,,1.886,m,FIX,2022-06-03 14:40:33.8 UTC-06:00,2022-06-03 14:40:33.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,134.142,Global CS
397,,,,,-114.38297291,43.33851508,1465.104,,,,,1.886,m,FIX,2022-06-03 14:44:19.0 UTC-06:00,2022-06-03 14:44:19.0 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,45.594,Global CS
398,,,,,-114.38298086,43.33851649,1465.119,,,,,1.886,m,FIX,2022-06-03 14:44:26.2 UTC-06:00,2022-06-03 14:44:26.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,44.935,Global CS
399,,,,,-114.38297758,43.33852118,1465.118,,,,,1.886,m,FIX,2022-06-03 14:44:32.2 UTC-06:00,2022-06-03 14:44:32.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,44.987,Global CS
400,,,,,-114.38297139,43.33851895,1465.139,,,,,1.886,m,FIX,2022-06-03 14:44:41.8 UTC-06:00,2022-06-03 14:44:41.8 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,45.544,Global CS
401,,,,,-114.38348943,43.33765751,1465.870,,,,,1.886,m,FIX,2022-06-03 14:51:03.2 UTC-06:00,2022-06-03 14:51:03.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,112.628,Global CS
402,,,,,-114.38348384,43.33765664,1465.858,,,,,1.886,m,FIX,2022-06-03 14:51:12.2 UTC-06:00,2022-06-03 14:51:12.2 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,112.728,Global CS
403,,,,,-114.38348495,43.33765388,1465.861,,,,,1.886,m,FIX,2022-06-03 14:51:17.6 UTC-06:00,2022-06-03 14:51:17.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,113.033,Global CS
404,,,,,-114.38348987,43.33765457,1465.874,,,,,1.886,m,FIX,2022-06-03 14:51:24.8 UTC-06:00,2022-06-03 14:51:24.8 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,112.958,Global CS
405,,,,,-114.38355611,43.33759055,1466.150,,,,,1.886,m,FIX,2022-06-03 14:52:16.2 UTC-06:00,2022-06-03 14:52:16.2 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,120.183,Global CS
406,,,,,-114.38355508,43.33759464,1466.175,,,,,1.886,m,FIX,2022-06-03 14:52:21.0 UTC-06:00,2022-06-03 14:52:21.0 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,119.729,Global CS
407,,,,,-114.38356201,43.33759549,1466.193,,,,,1.886,m,FIX,2022-06-03 14:52:27.4 UTC-06:00,2022-06-03 14:52:27.4 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,119.656,Global CS
408,,,,,-114.38356257,43.33759085,1466.191,,,,,1.886,m,FIX,2022-06-03 14:52:33.0 UTC-06:00,2022-06-03 14:52:33.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,120.169,Global CS
409,,,,,-114.38354244,43.33757456,1466.186,,,,,1.886,m,FIX,2022-06-03 14:53:29.4 UTC-06:00,2022-06-03 14:53:29.4 UTC-06:00,1,1.9,,,,-114.3834972,43.33865517,1462.44,121.913,Global CS
410,,,,,-114.38376299,43.33796906,1466.753,,,,,1.886,m,FIX,2022-06-03 14:56:18.8 UTC-06:00,2022-06-03 14:56:18.8 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,81.033,Global CS
411,,,,,-114.38376017,43.33797367,1466.720,,,,,1.886,m,FIX,2022-06-03 14:56:26.0 UTC-06:00,2022-06-03 14:56:26.0 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,80.48,Global CS
412,,,,,-114.38376691,43.33797519,1466.794,,,,,1.886,m,FIX,2022-06-03 14:56:32.6 UTC-06:00,2022-06-03 14:56:32.6 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,80.47,Global CS
413,,,,,-114.38376867,43.33797077,1466.760,,,,,1.886,m,FIX,2022-06-03 14:56:38.4 UTC-06:00,2022-06-03 14:56:38.4 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,80.982,Global CS
414,,,,,-114.38410274,43.33852307,1468.300,,,,,1.886,m,FIX,2022-06-03 15:03:34.4 UTC-06:00,2022-06-03 15:03:34.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,52.198,Global CS
415,,,,,-114.38410690,43.33852675,1468.317,,,,,1.886,m,FIX,2022-06-03 15:03:41.8 UTC-06:00,2022-06-03 15:03:41.8 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,52.392,Global CS
416,,,,,-114.38411194,43.33852250,1468.338,,,,,1.886,m,FIX,2022-06-03 15:03:48.4 UTC-06:00,2022-06-03 15:03:48.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,52.928,Global CS
417,,,,,-114.38410569,43.33851960,1468.300,,,,,1.886,m,FIX,2022-06-03 15:03:54.4 UTC-06:00,2022-06-03 15:03:54.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,52.549,Global CS
418,,,,,-114.38422421,43.33892364,1469.655,,,,,1.886,m,FIX,2022-06-03 15:06:15.6 UTC-06:00,2022-06-03 15:06:15.6 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,65.746,Global CS
419,,,,,-114.38422341,43.33892021,1469.650,,,,,1.886,m,FIX,2022-06-03 15:06:23.8 UTC-06:00,2022-06-03 15:06:23.8 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,65.521,Global CS
420,,,,,-114.38421825,43.33892361,1469.636,,,,,1.886,m,FIX,2022-06-03 15:06:30.2 UTC-06:00,2022-06-03 15:06:30.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,65.306,Global CS
421,,,,,-114.38421958,43.33891936,1469.622,,,,,1.886,m,FIX,2022-06-03 15:06:36.4 UTC-06:00,2022-06-03 15:06:36.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,65.204,Global CS
422,,,,,-114.38426286,43.33900005,1470.280,,,,,1.886,m,FIX,2022-06-03 15:09:34.8 UTC-06:00,2022-06-03 15:09:34.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.517,Global CS
423,,,,,-114.38426037,43.33900480,1470.294,,,,,1.886,m,FIX,2022-06-03 15:09:42.0 UTC-06:00,2022-06-03 15:09:42.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.606,Global CS
424,,,,,-114.38425410,43.33900304,1470.234,,,,,1.886,m,FIX,2022-06-03 15:09:48.2 UTC-06:00,2022-06-03 15:09:48.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.069,Global CS
425,,,,,-114.38425630,43.33899941,1470.231,,,,,1.886,m,FIX,2022-06-03 15:09:55.0 UTC-06:00,2022-06-03 15:09:55.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.017,Global CS
426,,,,,-114.38434267,43.33903385,1470.954,,,,,1.886,m,FIX,2022-06-03 15:11:09.6 UTC-06:00,2022-06-03 15:11:09.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,79.989,Global CS
427,,,,,-114.38434110,43.33903691,1470.968,,,,,1.886,m,FIX,2022-06-03 15:11:15.4 UTC-06:00,2022-06-03 15:11:15.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,80.084,Global CS
428,,,,,-114.38434552,43.33903835,1470.999,,,,,1.886,m,FIX,2022-06-03 15:11:21.6 UTC-06:00,2022-06-03 15:11:21.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,80.481,Global CS
429,,,,,-114.38434750,43.33903570,1471.031,,,,,1.886,m,FIX,2022-06-03 15:11:27.2 UTC-06:00,2022-06-03 15:11:27.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,80.472,Global CS
430,,,,,-114.38429104,43.33897763,1470.300,,,,,1.886,m,FIX,2022-06-03 15:12:02.2 UTC-06:00,2022-06-03 15:12:02.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,73.301,Global CS
431,,,,,-114.38428517,43.33897844,1470.285,,,,,1.886,m,FIX,2022-06-03 15:12:08.6 UTC-06:00,2022-06-03 15:12:08.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.918,Global CS
432,,,,,-114.38429140,43.33897122,1470.257,,,,,1.886,m,FIX,2022-06-03 15:12:15.8 UTC-06:00,2022-06-03 15:12:15.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.995,Global CS
433,,,,,-114.38428383,43.33897338,1470.211,,,,,1.886,m,FIX,2022-06-03 15:12:22.8 UTC-06:00,2022-06-03 15:12:22.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.561,Global CS
434,,,,,-114.38426582,43.33898369,1470.144,,,,,1.886,m,FIX,2022-06-03 15:13:43.2 UTC-06:00,2022-06-03 15:13:43.2 UTC-06:00,1,2.2,,,,-114.3834972,43.33865517,1462.44,71.814,Global CS
2,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 10:30:01.2 UTC-06:00,2022-06-03 10:30:01.2 UTC-06:00,1,1.3,,,,-114.3834972,43.33865517,1462.44,17.964,Global CS
3,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 10:30:21.0 UTC-06:00,2022-06-03 10:30:21.0 UTC-06:00,1,1.3,,,,-114.3834972,43.33865517,1462.44,18.727,Global CS
4,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 10:30:32.8 UTC-06:00,2022-06-03 10:30:32.8 UTC-06:00,1,1.3,,,,-114.3834972,43.33865517,1462.44,18.593,Global CS
55,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 10:47:16.0 UTC-06:00,2022-06-03 10:47:16.0 UTC-06:00,1,1.4,,,,-114.3834972,43.33865517,1462.44,52.873,Global CS
229,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:33:26.8 UTC-06:00,2022-06-03 13:33:26.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,80.745,Global CS
230,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:33:36.2 UTC-06:00,2022-06-03 13:33:36.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,78.719,Global CS
231,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:33:46.6 UTC-06:00,2022-06-03 13:33:46.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,77.302,Global CS
233,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:34:16.2 UTC-06:00,2022-06-03 13:34:16.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,87.452,Global CS
234,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:34:24.2 UTC-06:00,2022-06-03 13:34:24.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,88.007,Global CS
237,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:34:56.2 UTC-06:00,2022-06-03 13:34:56.2 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,88.587,Global CS
243,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:36:03.4 UTC-06:00,2022-06-03 13:36:03.4 UTC-06:00,1,1.6,,,,-114.3834972,43.33865517,1462.44,90.007,Global CS
286,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:51:07.0 UTC-06:00,2022-06-03 13:51:07.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,73.519,Global CS
287,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:51:15.8 UTC-06:00,2022-06-03 13:51:15.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,72.96,Global CS
288,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:51:31.0 UTC-06:00,2022-06-03 13:51:31.0 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,75.127,Global CS
289,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:51:39.6 UTC-06:00,2022-06-03 13:51:39.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,75.67,Global CS
290,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:51:49.2 UTC-06:00,2022-06-03 13:51:49.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,75.12,Global CS
291,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 13:51:57.4 UTC-06:00,2022-06-03 13:51:57.4 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,74.717,Global CS
310,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 14:05:12.6 UTC-06:00,2022-06-03 14:05:12.6 UTC-06:00,1,1.7,,,,-114.3834972,43.33865517,1462.44,39.217,Global CS
331,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 14:13:32.2 UTC-06:00,2022-06-03 14:13:32.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,94.072,Global CS
333,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 14:13:43.6 UTC-06:00,2022-06-03 14:13:43.6 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,93.258,Global CS
364,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 14:31:11.2 UTC-06:00,2022-06-03 14:31:11.2 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,68.03,Global CS
365,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 14:31:20.8 UTC-06:00,2022-06-03 14:31:20.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,68.197,Global CS
374,,,,,-nan,-nan,-nan,,,,,1.886,m,FLOAT,2022-06-03 14:34:03.8 UTC-06:00,2022-06-03 14:34:03.8 UTC-06:00,1,1.5,,,,-114.3834972,43.33865517,1462.44,90.516,Global CS
1,,,,,-nan,-nan,-nan,,,,,1.886,m,SINGLE,2022-06-03 10:24:01.0 UTC-06:00,2022-06-03 10:24:01.0 UTC-06:00,1,1.3,,,,,,,,Global CS
296,,,,,-nan,-nan,-nan,,,,,1.886,m,SINGLE,2022-06-03 13:56:18.7 UTC-06:00,2022-06-03 13:56:18.7 UTC-06:00,1,1.5,,,,,,,,Global CS
297,,,,,-nan,-nan,-nan,,,,,1.886,m,SINGLE,2022-06-03 13:56:26.5 UTC-06:00,2022-06-03 13:56:26.5 UTC-06:00,1,1.5,,,,,,,,Global CS
298,,,,,-nan,-nan,-nan,,,,,1.886,m,SINGLE,2022-06-03 13:56:34.7 UTC-06:00,2022-06-03 13:56:34.7 UTC-06:00,1,1.5,,,,,,,,Global CS
299,,,,,-nan,-nan,-nan,,,,,1.886,m,SINGLE,2022-06-03 13:56:45.7 UTC-06:00,2022-06-03 13:56:45.7 UTC-06:00,1,1.5,,,,,,,,Global CS
300,,,,,-nan,-nan,-nan,,,,,1.886,m,SINGLE,2022-06-03 14:03:05.3 UTC-06:00,2022-06-03 14:03:05.3 UTC-06:00,1,1.5,,,,,,,,Global CS
